TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-03,2024-09-03,CM,BSE,STK,500235,INE907A01026,KSL,B,,,,,KALYANI STEELS LTD.,760.00,769.40,755.50,756.70,758.35,767.00,,757.15,,,3925,2983311.00,469,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500236,INE252C01015,KANELIND,XT,,,,,KANEL INDUSTRIES LIMITED,1.41,1.47,1.34,1.46,1.46,1.41,,1.46,,,6254,8946.00,9,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500238,INE716A01013,WHIRLPOOL,A,,,,,WHIRLPOOL OF INDIA LTD.,2239.50,2242.15,2190.00,2203.80,2203.80,2222.75,,2205.35,,,9511,21121106.00,1209,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500239,INE104A01012,KGDENIM,X,,,,,KG DENIM LTD.,26.50,26.79,25.72,26.76,26.77,25.80,,26.76,,,3820,100759.00,50,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500240,INE266B01017,KINETICENG,X,,,,,KINETIC ENGINEERING LTD.,187.10,187.15,184.00,184.55,184.55,187.10,,184.55,,,11763,2182190.00,203,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500241,INE732A01036,KIRLOSBROS,A,,,,,KIRLOSKAR BROTHERS LTD.,1713.00,1739.80,1680.60,1733.30,1734.05,1711.65,,1732.10,,,6185,10663191.00,1319,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500243,INE250A01039,KIRLOSIND,B,,,,,KIRLOSKAR INDUSTRIES LTD,5736.10,5738.20,5689.80,5705.40,5710.00,5705.90,,5708.50,,,521,2970866.00,179,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500245,INE884B01025,KIRLFER,A,,,,,KIRLOSKAR FERROUS INDUSTRIES L,672.00,719.90,665.00,701.60,701.60,669.80,,701.60,,,97675,68121710.00,3494,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500246,INE601C01013,ENVAIREL,XT,,,,,ENVAIR ELECTRODYNE LTD.,160.05,160.05,160.00,160.00,160.00,159.50,,160.00,,,30,4801.00,2,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500247,INE237A01028,KOTAKBANK,A,,,,,KOTAK MAHINDRA BANK LTD.,1781.55,1786.00,1773.00,1784.20,1784.20,1780.20,,1783.80,,,583429,1038006829.00,3187,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500248,INE073A01019,KRIFILIND,XT,,,,,KRISHNA FILAMENT INDUSTRIES LI,5.51,5.57,5.51,5.57,5.57,5.51,,5.57,,,1902,10594.00,4,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500249,INE999A01023,KSB,A,,,,,KSB LIMITED,931.95,936.55,920.00,926.35,922.25,918.30,,927.10,,,3437,3188368.00,435,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500250,INE337A01034,LGBBROSLTD,A,,,,,L.G.BALAKRISHNAN & BROS.LTD.,1488.95,1489.85,1436.00,1449.50,1450.00,1494.60,,1448.80,,,6745,9852879.00,1018,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500251,INE849A01020,TRENT,A,,,,,TRENT LTD.,7387.80,7387.80,6995.95,7042.75,7042.75,7147.75,,7042.80,,,14586,103285453.00,3729,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500252,INE269B01029,LAXMIMACH,A,,,,,LAKSHMI MACHINE WORKS LTD.,15442.30,15550.00,15258.80,15304.55,15258.80,15391.70,,15312.10,,,404,6224816.00,187,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500253,INE115A01026,LICHSGFIN,A,,,,,LIC HOUSING FINANCE LTD.,682.00,695.00,677.45,693.70,693.70,675.45,,694.05,,,86346,59275328.00,2840,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500257,INE326A01037,LUPIN,A,,,,,LUPIN LTD.,2243.60,2272.00,2235.40,2239.10,2238.30,2231.45,,2240.25,,,27478,62054703.00,2525,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500259,INE933A01014,LYKALABS,B,,,,,LYKA LABS LTD.,148.30,150.30,146.30,146.65,146.30,150.35,,146.65,,,12078,1786042.00,512,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500260,INE331A01037,RAMCOCEM,A,,,,,THE RAMCO CEMENTS LIMITED,832.15,838.90,830.65,833.75,832.45,831.55,,833.20,,,4694,3917364.00,369,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500262,INE965B01022,HYBRIDFIN,T,,,,,HYBRID FINANCIAL SERVICES LIMI,14.60,14.89,14.11,14.19,14.70,14.41,,14.65,,,3205,46625.00,22,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500264,INE270B01035,MAFATIND,X,,,,,MAFATLAL INDUSTRIES LTD.,185.00,185.00,175.65,176.60,176.60,178.50,,176.60,,,51355,9154886.00,647,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500265,INE271B01025,MAHSEAMLES,A,,,,,MAHARASHTRA SEAMLESS LTD.,688.95,688.95,678.00,683.20,683.20,680.65,,684.00,,,17209,11777350.00,788,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500266,INE288A01013,MAHSCOOTER,A,,,,,MAHARASHTRA SCOOTERS LTD.,9992.75,10049.95,9868.15,9945.75,9963.05,9992.80,,9968.45,,,418,4169901.00,221,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500267,INE201B01022,MAJESAUT,X,,,,,MAJESTIC AUTO LTD.,438.80,446.90,435.00,442.20,443.00,438.80,,442.20,,,5999,2655179.00,152,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500268,INE201A01024,MANALIPETC,B,,,,,MANALI PETROCHEMICAL LTD.,89.99,90.29,88.10,88.79,88.79,89.19,,88.65,,,52174,4636247.00,867,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500270,INE461A01024,BARODARY,X,,,,,BARODA RAYON CORPORATION LTD.,177.00,180.75,175.00,177.35,177.90,177.95,,177.35,,,810,143142.00,194,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500271,INE180A01020,MFSL,A,,,,,Max Financial Services Limited,1113.50,1135.15,1101.70,1127.90,1127.90,1113.90,,1128.30,,,16145,18008143.00,1485,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500277,INE401C01018,MIDINDIA,XT,,,,,MID INDIA INDUSTRIES LTD.,12.61,12.61,12.48,12.48,12.48,12.40,,12.48,,,6156,76827.00,16,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500279,INE831A01028,MIRCELECTR,T,,,,,MIRC ELECTRONICS LTD.,29.80,30.05,28.10,29.01,29.01,29.23,,29.05,,,170126,5002883.00,403,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500280,INE485A01015,CENTENKA,B,,,,,CENTURY ENKA LTD.,724.35,749.60,717.15,737.55,733.20,725.35,,737.30,,,4896,3592137.00,419,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500282,INE794W01014,MODTHREAD,T,,,,,MODERN THREADS (INDIA) LTD.,58.99,59.00,56.51,56.94,58.09,57.51,,57.43,,,1132,66549.00,18,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500284,INE846D01012,LORDSCHLO,B,,,,,LORDS CHLORO ALKALI LTD.,145.70,151.85,143.95,150.55,149.20,145.65,,150.49,,,23021,3405769.00,411,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500285,INE285B01017,SPICEJET,B,,,,,SPICEJET LTD.,61.60,63.25,61.25,61.68,61.68,61.46,,61.68,,,5120880,319710992.00,14953,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500288,INE083A01026,MOREPENLAB,A,,,,,MOREPEN LABORATORIES LTD.,81.71,83.24,80.61,82.20,82.20,81.59,,82.22,,,1414182,115977809.00,8169,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500290,INE883A01011,MRF,A,,,,,MRF LTD.,134999.90,134999.95,134000.00,134474.00,134322.00,134151.70,,134421.05,,,135,18141943.00,108,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500292,INE578A01017,HEIDELBERG,B,,,,,HEIDELBERGCEMENT INDIA LTD.,232.00,233.00,229.60,229.85,230.00,232.15,,230.05,,,10011,2310229.00,406,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500294,INE868B01028,NCC,A,,,,,NCC LIMITED,323.55,327.35,322.65,324.35,324.35,321.80,,324.45,,,46300,15053448.00,1247,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500295,INE205A01025,VEDL,A,,,,,VEDANTA LIMITED,472.80,473.05,462.25,464.45,464.45,463.30,,464.55,,,1110500,516684585.00,22193,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500296,INE290A01027,NAHARSPING,B,,,,,NAHAR SPINNING MILLS LTD.,327.05,335.35,325.55,326.40,328.55,335.45,,326.15,,,7336,2418347.00,383,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500298,INE585A01020,NAPEROL,X,,,,,Naperol Investments Limited,1128.90,1354.00,1128.90,1320.40,1320.40,1128.35,,1320.40,,,31635,41025261.00,1079,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500300,INE047A01021,GRASIM,A,,,,,GRASIM INDUSTRIES LTD.,2689.00,2708.85,2684.75,2705.15,2699.90,2690.00,,2706.85,,,3203,8632104.00,805,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500302,INE140A01024,PEL,A,,,,,PIRAMAL ENTERPRISES LTD.,1058.45,1082.50,1058.30,1064.05,1060.85,1057.35,,1064.20,,,29595,31658644.00,1627,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500304,INE161A01038,NIITLTD,B,,,,,NIIT LTD.,165.00,179.55,161.90,172.85,172.85,166.00,,173.09,,,305015,52659016.00,3822,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500306,INE903A01025,JAYKAY,X,,,,,Jaykay Enterprises Limited,104.00,106.50,98.05,98.85,98.85,104.20,,98.85,,,129649,12986373.00,832,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500307,INE910A01012,NIRLON,B,,,,,NIRLON LTD.,446.00,446.00,440.00,441.55,441.55,443.10,,441.55,,,23594,10445373.00,809,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500312,INE213A01029,ONGC,A,,,,,OIL AND NATURAL GAS CORPORATIO,326.55,328.05,321.65,322.15,322.15,326.30,,322.20,,,425828,138295299.00,10806,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500313,INE591A01010,OILCOUNTUB,T,,,,,OIL COUNTRY TUBULAR LTD.,54.49,54.50,54.00,54.00,54.00,54.49,,54.00,,,10174,554199.00,27,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500314,INE750A01020,ORIENTHOT,B,,,,,ORIENTAL HOTELS LTD.,156.00,163.25,156.00,159.35,159.95,155.75,,159.22,,,83732,13409757.00,2026,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500317,INE142A01012,OSWALAGRO,B,,,,,OSWAL AGRO MILLS LTD.,64.31,66.39,63.01,65.39,65.90,64.23,,65.65,,,36432,2362918.00,693,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500319,INE557C01017,INDSUCR,X,,,,,INDIAN SUCROSE LTD.,112.10,112.95,109.00,109.90,109.90,111.40,,109.90,,,14102,1562043.00,112,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500322,INE167E01037,PANCM,XT,,,,,PANYAM CEMENTS & MINERAL INDUS,178.85,178.85,178.85,178.85,178.85,182.45,,178.85,,,636,113748.00,24,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500325,INE002A01018,RELIANCE,A,,,,,RELIANCE INDUSTRIES LTD.,3041.65,3045.00,3015.30,3019.60,3019.60,3032.80,,3018.30,,,206877,626510733.00,16278,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500327,INE600A01035,PILITA,B,,,,,Pil Italica Lifestyle Limited,13.19,13.19,12.93,13.00,13.00,13.06,,13.01,,,32325,420678.00,204,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500330,INE301A01014,RAYMOND,A,,,,,RAYMOND LTD.,2020.05,2180.85,2010.05,2111.20,2111.20,2007.95,,2111.05,,,189072,399399362.00,15200,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500331,INE318A01026,PIDILITIND,A,,,,,PIDILITE INDUSTRIES LTD.,3162.60,3214.00,3162.60,3170.60,3174.25,3162.05,,3173.55,,,4442,14170721.00,765,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500333,INE751B01018,PIXTRANS,B,,,,,PIX TRANSMISSIONS LTD.,1480.00,1537.05,1476.65,1486.60,1486.60,1480.95,,1487.85,,,9206,13913484.00,1306,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500335,INE340A01012,BIRLACORPN,A,,,,,BIRLA CORPORATION LTD.,1332.00,1338.95,1321.65,1333.50,1333.50,1332.00,,1333.15,,,7319,9743085.00,960,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500336,INE335A01020,SURYAROSNI,A,,,,,SURYA ROSHNI LTD.,650.15,668.50,650.15,656.80,657.75,659.05,,657.25,,,6561,4328523.00,422,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500337,INE032B01021,PRIMESECU,B,,,,,PRIME SECURITIES LTD.,301.20,304.80,295.90,298.50,296.55,300.50,,300.55,,,3296,988620.00,267,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500338,INE010A01011,PRSMJOHNSN,A,,,,,PRISM JOHNSON LIMITED.,163.00,177.80,163.00,175.55,173.00,165.20,,175.69,,,193502,33572650.00,2196,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500339,INE855B01025,RAIN,A,,,,,RAIN INDUSTRIES LIMITED,166.50,169.30,166.50,166.95,166.95,167.25,,167.00,,,36730,6142334.00,664,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500342,INE024D01016,PRUDMOULI,B,,,,,PRUDENTIAL SUGAR CORPORATION L,31.00,31.05,29.26,29.51,29.80,30.39,,29.53,,,20994,635518.00,280,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500343,INE606A01024,AMJLAND,T,,,,,AMJ LAND HOLDINGS LIMITED,54.89,54.89,53.00,54.80,54.81,54.00,,54.71,,,5427,294952.00,53,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500346,INE609A01010,PUNJCOMMU,B,,,,,PUNJAB COMMUNICATIONS LTD.,61.99,61.99,59.00,61.00,61.00,62.00,,61.00,,,1032,61599.00,38,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500350,INE611A01016,RSWM,B,,,,,RSWM LTD.,213.45,217.10,212.25,215.25,213.85,212.30,,215.36,,,5085,1091387.00,271,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500354,INE562B01019,RAJSREESUG,B,,,,,RAJSHREE SUGARS & CHEMICALS LT,74.05,75.17,73.49,74.16,74.18,75.20,,74.02,,,8056,597335.00,278,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500355,INE613A01020,RALLIS,A,,,,,RALLIS INDIA LTD.,347.00,347.00,340.55,341.50,341.50,347.30,,341.40,,,17967,6149973.00,857,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500356,INE278B01020,RAMANEWS,B,,,,,SHREE RAMA NEWSPRINT LTD.,22.67,22.75,21.95,22.59,22.61,22.23,,22.58,,,37338,837951.00,450,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500357,INE425E01013,RAMAPPR-B,XT,,,,,RAMA PAPER MILLS LTD.,14.02,14.70,14.02,14.05,14.05,14.00,,14.05,,,872,12256.00,15,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500360,INE350D01015,RAPICUT,XT,,,,,RAPICUT CARBIDES LTD.,139.15,139.90,136.35,137.90,138.00,143.50,,137.90,,,3282,453471.00,50,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500365,INE731F01037,WELSPLSOL,B,,,,,WELSPUN SPECIALTY SOLUTIONS LI,51.40,51.41,50.00,50.66,50.66,50.91,,50.66,,,259453,13098510.00,1038,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500367,INE642C01025,RUBFILA,B,,,,,RUBFILA INTERNATIONAL LTD.,84.48,86.23,84.15,85.06,85.06,84.06,,85.07,,,25462,2173406.00,1019,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500368,INE619A01035,PATANJALI,A,,,,,Patanjali Foods Limited,1967.00,1991.60,1931.05,1950.45,1944.80,1971.10,,1950.55,,,24287,47741727.00,2040,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500370,INE924A01013,SALORAINTL,X,,,,,SALORA INTERNATIONAL LTD.,57.50,57.50,55.67,56.01,56.00,55.91,,56.01,,,5928,333575.00,28,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500378,INE324A01024,JINDALSAW,A,,,,,JINDAL SAW LTD.,686.05,718.10,686.05,713.65,713.65,685.90,,714.45,,,135630,96068971.00,9201,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500380,INE786A01032,JKLAKSHMI,A,,,,,JK LAKSHMI CEMENT LTD.,794.00,794.00,778.20,787.60,784.55,781.50,,787.70,,,6320,4959371.00,567,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500387,INE070A01015,SHREECEM,A,,,,,SHREE CEMENT LTD.,25413.20,25678.90,25404.00,25508.90,25600.05,25419.65,,25507.60,,,332,8477589.00,207,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500388,INE970C01012,SKPMIL,XT,,,,,SHREE KRISHNA PAPER MILLS & IN,57.46,57.46,52.25,52.25,52.25,54.99,,52.25,,,42,2210.00,6,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500389,INE368A01021,SILVERLINE,X,,,,,SILVERLINE TECHNOLOGIES LTD.,6.99,6.99,6.99,6.99,6.99,6.36,,6.99,,,107558,751830.00,102,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500390,INE036A01016,RELINFRA,A,,,,,RELIANCE INFRASTRUCTURE LTD.,205.05,206.90,196.50,197.80,197.80,204.75,,197.96,,,365242,73369263.00,4470,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500400,INE245A01021,TATAPOWER,A,,,,,TATA POWER CO.LTD.,434.75,434.75,431.35,433.80,433.80,433.05,,433.95,,,382517,165858821.00,10380,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500402,INE937A01023,SPMLINFRA,T,,,,,SPML INFRA LIMITED,240.00,240.00,236.50,239.00,239.00,238.60,,240.38,,,3362,801424.00,65,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500403,INE387A01021,SUNDRMFAST,A,,,,,SUNDRAM FASTENERS LTD.,1341.10,1344.00,1322.45,1342.80,1341.15,1341.10,,1343.30,,,2133,2854372.00,288,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500404,INE947A01014,SUNFLAG,A,,,,,SUNFLAG IRON & STEEL CO.LTD.,214.50,216.00,211.50,212.70,212.00,214.50,,212.28,,,13063,2791253.00,747,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500405,INE663A01033,SPLPETRO,A,,,,,SUPREME PETROCHEM LTD.,867.90,887.30,867.90,878.20,879.25,857.50,,879.05,,,4207,3703701.00,406,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500407,INE277A01016,SWARAJENG,B,,,,,SWARAJ ENGINES LTD.,3346.80,3388.75,3280.00,3386.25,3388.00,3341.50,,3384.35,,,1004,3356584.00,255,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500408,INE670A01012,TATAELXSI,A,,,,,TATA ELXSI LTD.,7795.90,7979.00,7771.05,7870.70,7870.70,7792.40,,7867.50,,,21880,172271292.00,2979,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500410,INE012A01025,ACC,A,,,,,ACC LTD.,2344.00,2350.00,2325.70,2341.05,2343.15,2336.50,,2341.30,,,15635,36543733.00,2364,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500411,INE152A01029,THERMAX,A,,,,,THERMAX LTD.,4381.35,4443.65,4354.90,4384.40,4384.40,4381.35,,4382.50,,,1656,7305094.00,521,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500412,INE338A01024,TIRUMALCHM,A,,,,,THIRUMALAI CHEMICALS LTD.,342.40,342.40,330.70,334.15,334.65,335.65,,334.30,,,14507,4835192.00,715,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500413,INE332A01027,THOMASCOOK,A,,,,,THOMAS COOK (INDIA) LTD.,226.90,226.90,216.90,219.50,219.50,218.65,,219.32,,,51976,11427794.00,1493,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500414,INE064A01026,TIMEX,B,,,,,TIMEX GROUP INDIA LTD.,152.70,154.00,149.15,153.95,153.75,152.90,,153.95,,,92036,13989889.00,572,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500418,INE932C01012,TOKYOPLAST,B,,,,,TOKYO PLAST INTERNATIONAL LTD.,146.05,152.60,145.40,148.25,148.10,149.80,,147.87,,,4290,631827.00,158,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500420,INE685A01028,TORNTPHARM,A,,,,,TORRENT PHARMACEUTICALS LTD.,3420.00,3491.40,3420.00,3425.25,3429.50,3429.70,,3426.10,,,2485,8586477.00,487,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500421,INE578C01021,TPINDIA,XT,,,,,TPI INDIA LTD.,24.49,24.49,23.62,23.86,24.49,24.10,,23.86,,,3117,75071.00,38,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500422,INE019B01010,TRANSCHEM,X,,,,,TRANSCHEM LTD.,39.00,39.28,38.00,38.51,38.51,38.51,,38.51,,,2878,110410.00,43,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500425,INE079A01024,AMBUJACEM,A,,,,,AMBUJA CEMENTS LTD.,620.95,622.70,614.75,617.45,618.00,620.15,,617.80,,,179557,111180159.00,2464,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500426,INE184E01024,UTLINDS,XT,,,,,UTL INDUSTRIES LIMITED,3.94,3.98,3.76,3.90,3.90,3.89,,3.90,,,74192,289297.00,194,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500429,INE037A01022,UNIENTER,B,,,,,UNIPHOS ENTERPRISES LTD.,185.05,192.40,185.05,190.55,190.55,184.30,,190.52,,,35684,6777093.00,1248,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500439,INE701A01023,VHL,B,,,,,VARDHMAN HOLDINGS LTD.,4109.25,4110.05,4050.70,4063.45,4063.45,4077.70,,4085.25,,,27,109852.00,18,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500440,INE038A01020,HINDALCO,A,,,,,HINDALCO INDUSTRIES LTD.,687.00,692.20,677.35,678.90,678.90,684.00,,678.90,,,234572,160218959.00,5598,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500444,INE976A01021,WSTCSTPAPR,A,,,,,West Coast Paper Mills Limited,610.00,610.65,601.25,603.10,603.10,608.05,,604.00,,,6978,4219728.00,625,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500449,INE048A01011,HOCL,B,,,,,HINDUSTAN ORGANIC CHEMICALS LT,50.90,51.45,49.01,49.34,49.34,49.73,,49.34,,,105528,5256347.00,931,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500450,INE844C01027,MPILCORPL,XT,,,,,MPIL CORPORATION LTD.,644.00,644.00,630.10,630.10,630.10,632.00,,630.10,,,2,1274.00,2,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500456,INE818B01023,PASUPTAC,B,,,,,PASUPATI ACRYLON LTD.,48.83,49.59,47.85,49.27,49.59,48.53,,49.24,,,18529,907085.00,218,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500458,INE601A01017,KORE,X,,,,,Kore Foods Limited,6.27,6.27,6.22,6.25,6.25,6.47,,6.25,,,1802,11251.00,17,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500459,INE179A01014,PGHH,A,,,,,PROCTER & GAMBLE HYGIENE & HEA,16576.90,16593.80,16330.00,16358.70,16364.85,16506.85,,16348.30,,,158,2590649.00,112,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500460,INE304A01026,MUKANDLTD,B,,,,,MUKAND LTD.,152.90,157.00,151.75,152.25,152.80,151.90,,152.25,,,12721,1960943.00,459,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500463,INE676A01027,BBOX,T,,,,,BLACK BOX LIMITED,528.00,545.80,517.00,545.80,545.80,519.85,,546.00,,,35730,19369758.00,387,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500464,INE139B01016,UCAL,B,,,,,UCAL LIMITED,189.05,192.50,183.60,185.50,184.90,190.05,,185.53,,,11727,2184202.00,465,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500467,INE544A01019,HARRMALAYA,B,,,,,HARRISONS MALAYALAM LTD.,223.90,227.80,221.00,224.05,225.15,222.25,,225.46,,,2234,498628.00,233,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500469,INE171A01029,FEDERALBNK,A,,,,,FEDERAL BANK LTD.,195.35,196.70,194.30,194.60,195.65,194.70,,194.61,,,108187,21109415.00,1265,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500470,INE081A01020,TATASTEEL,A,,,,,TATA STEEL LTD.,152.85,153.45,152.00,152.10,152.10,152.85,,152.15,,,708678,108045612.00,11199,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500472,INE640A01023,SKFINDIA,A,,,,,SKF INDIA LTD.,5189.05,5345.00,5189.05,5304.10,5313.00,5213.40,,5300.90,,,2416,12856763.00,444,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500477,INE208A01029,ASHOKLEY,A,,,,,ASHOK LEYLAND LTD.,251.45,252.50,249.85,250.95,250.95,251.45,,251.00,,,247345,62101305.00,4851,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,500480,INE298A01020,CUMMINSIND,A,,,,,CUMMINS INDIA LTD.,3838.50,3840.70,3815.00,3829.35,3833.95,3806.45,,3831.20,,,9008,34478578.00,1341,F1,1,,,,,
